fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,issue_year,issue_month,issue_day,issue_dayofweek,issue_quarter,is_weekend,total_charges,net_paid,unpaid_balance_ratio,high_fine_flag,county_encoded,state_encoded,license_type_encoded,issuing_agency_encoded,violation_status_encoded
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,8,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,6,8,0,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,26,5,2,1,115.0,115.0,0.0,1,0,17,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,2,17,8,7,6
50.0,25.0,0.0,25.0,50.0,0.0,2025,9,23,1,3,0,75.0,25.0,0.0,0,3,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,1,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,4,19,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,20,5,3,1,50.0,50.0,0.0,0,3,17,1,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
115.0,10.0,0.0,0.0,125.0,0.0,2023,4,27,3,2,0,125.0,125.0,0.0,1,1,17,8,6,1
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,7,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,4,1,6
50.0,0.0,0.0,50.0,0.0,0.0,2025,3,6,3,1,0,50.0,-50.0,0.0,0,3,17,8,1,5
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,3,23,6,1,1,75.0,75.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,25.0,2.16,0.04,77.12,0.0,2025,1,9,3,1,0,77.16,77.08,0.0,0,1,17,6,1,6
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,3,30,3,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,25,8,8,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,25.0,15.34,0.0,90.34,0.0,2022,6,30,3,2,0,90.34,90.34,0.0,0,0,17,8,1,6
50.0,25.0,17.2,0.13,92.07,0.0,2022,7,6,2,3,0,92.2,91.94,0.0,0,3,16,8,1,6
50.0,25.0,15.21,0.0,90.21,0.0,2022,7,6,2,3,0,90.21000000000001,90.21,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
115.0,10.0,0.0,55.09999999999991,0.0,0.0,2023,7,23,6,3,1,125.0,-55.09999999999991,0.0,1,1,17,8,5,0
65.0,0.0,0.0,0.0,65.0,0.0,2025,1,29,2,1,0,65.0,65.0,0.0,1,3,17,2,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,16,8,1,6
95.0,10.0,0.0,0.0,105.0,0.0,2025,4,15,1,2,0,105.0,105.0,0.0,1,0,17,6,5,6
115.0,60.0,8.62,0.01,183.61,0.0,2024,9,27,4,3,0,183.62,183.60000000000002,0.0,1,2,14,8,2,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,1,17,8,7,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,10,21,1,4,0,65.0,65.0,0.0,1,2,16,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,20,5,3,1,50.0,50.0,0.0,0,0,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,1,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,10,6,0,4,0,65.0,65.0,0.0,1,3,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,12,5,2,1,65.0,65.0,0.0,1,0,5,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,16,2,2,0,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,19,8,7,6
35.0,0.0,0.0,0.0,35.0,0.0,2025,2,4,1,1,0,35.0,35.0,0.0,0,3,17,8,6,6
50.0,0.0,0.0,50.0,0.0,0.0,2024,11,15,4,4,0,50.0,-50.0,0.0,0,2,17,8,7,5
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,2,3,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,1,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,27,6,2,1,115.0,115.0,0.0,1,0,17,1,5,6
100.0,0.0,0.0,0.0,100.0,0.0,2025,11,19,2,4,0,100.0,100.0,0.0,1,3,17,8,1,6
115.0,60.0,5.0,0.01,179.99,0.0,2024,9,24,1,3,0,180.0,179.98000000000002,0.0,1,5,14,8,2,6
95.0,10.0,0.0,0.0,105.0,0.0,2025,5,14,2,2,0,105.0,105.0,0.0,1,1,17,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,5,1,6
35.0,0.0,0.0,0.0,35.0,0.0,2025,4,15,1,2,0,35.0,35.0,0.0,0,0,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,1,15,2,1,0,50.0,50.0,0.0,0,1,17,6,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
65.0,60.0,18.129699999999982,0.01,166.87,0.0,2022,3,23,2,1,0,143.12969999999999,166.86,0.0,1,1,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
115.0,10.0,0.0,0.0,125.0,0.0,2024,10,10,3,4,0,125.0,125.0,0.0,1,2,16,8,2,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,2,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,2,24,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,7,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,6,7,6
115.0,60.0,3.64,0.28,178.36,0.0,2024,11,15,4,4,0,178.64,178.08,0.0,1,2,14,8,2,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,6,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,0,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,4,17,8,1,6
150.0,0.0,0.0,0.0,165.0,0.0,2025,5,2,4,2,0,150.0,165.0,0.0,1,1,17,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,2
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,6,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,11,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,2,4,1,1,0,65.0,65.0,0.0,1,3,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
95.0,10.0,0.0,55.09999999999991,0.0,0.0,2023,10,30,0,4,0,105.0,-55.09999999999991,0.0,1,2,17,8,5,0
115.0,0.0,0.0,0.0,115.0,0.0,2025,3,14,4,1,0,115.0,115.0,0.0,1,1,24,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,20,5,3,1,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,0,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,2,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
45.0,10.0,0.0,55.0,0.0,0.0,2023,9,22,4,3,0,55.0,-55.0,0.0,0,5,17,8,5,0
115.0,10.0,0.0,55.09999999999991,0.0,0.0,2023,7,26,2,3,0,125.0,-55.09999999999991,0.0,1,3,17,8,4,0
115.0,60.0,18.129699999999982,0.01,201.25599999999994,0.0,2017,6,1,3,2,0,193.12969999999999,201.24599999999995,0.0,1,2,17,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,2,17,8,1,6
95.0,0.0,0.0,0.0,95.0,0.0,2025,3,28,4,1,0,95.0,95.0,0.0,1,2,10,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,6,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,1,6,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,15,4,4,0,50.0,50.0,0.0,0,2,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,1,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,12,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
95.0,10.0,0.0,55.09999999999991,0.0,0.0,2023,10,26,3,4,0,105.0,-55.09999999999991,0.0,1,3,17,0,5,0
115.0,60.0,14.48,0.0,189.48,0.0,2023,5,15,0,2,0,189.48,189.48,0.0,1,4,17,8,6,6
95.0,10.0,0.0,55.09999999999991,0.0,0.0,2023,11,3,4,4,0,105.0,-55.09999999999991,0.0,1,1,17,8,5,0
50.0,25.0,4.16,0.0,79.16,0.0,2024,4,17,2,2,0,79.16,79.16,0.0,0,3,14,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
